,Date,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,HalfHourPeriod,ForecastWindProduction,NationalLoadForecast,PriceForecast$,Temperature C,Windspeed km/h,CO2Intensity g/kWh,WindProduction MWh,NationalSystemLoad MWh,Price $
35099,2013-11-01 06:30:00,0,4,44,1,11,2013,13,322.32,3438.52,47.78,8.0,5.6,577.81,296.0,3184.56,48.38
35100,2013-11-01 07:00:00,0,4,44,1,11,2013,14,307.28,3820.46,49.76,8.0,1.9,570.51,308.0,3492.85,48.38
35101,2013-11-01 07:30:00,0,4,44,1,11,2013,15,292.7,4262.98,62.0,8.0,3.7,516.11,272.0,3706.75,48.38
35102,2013-11-01 08:00:00,0,4,44,1,11,2013,16,278.77,4503.8,49.76,8.0,3.7,477.03,277.0,3946.87,48.38
35103,2013-11-01 08:30:00,0,4,44,1,11,2013,17,265.43,4569.76,49.76,8.0,1.9,446.97,275.0,4182.78,49.44
35104,2013-11-01 09:00:00,0,4,44,1,11,2013,18,252.66,4622.9,49.76,9.0,3.7,424.7,239.0,4424.65,49.44
35105,2013-11-01 09:30:00,0,4,44,1,11,2013,19,249.3,4678.78,49.76,9.0,1.9,429.68,209.0,4501.89,49.76
35106,2013-11-01 10:00:00,0,4,44,1,11,2013,20,244.8,4665.98,49.76,9.0,3.7,413.24,193.0,4527.15,49.76
35107,2013-11-01 10:30:00,0,4,44,1,11,2013,21,240.57,4676.46,49.76,10.0,7.4,407.76,197.0,4535.18,49.76
35108,2013-11-01 11:00:00,0,4,44,1,11,2013,22,237.69,4715.22,49.76,10.0,5.6,393.87,250.0,4548.36,49.76
35109,2013-11-01 11:30:00,0,4,44,1,11,2013,23,235.49,4703.26,462.48,10.0,5.6,394.37,237.0,4540.1,49.76
35110,2013-11-01 12:00:00,0,4,44,1,11,2013,24,231.36,4685.88,49.76,10.0,5.6,395.67,264.0,4551.17,49.76
35111,2013-11-01 12:30:00,0,4,44,1,11,2013,25,215.82,4664.91,49.76,10.0,7.4,398.9,234.0,4544.97,49.76
35112,2013-11-01 13:00:00,0,4,44,1,11,2013,26,200.12,4617.59,49.76,10.0,7.4,401.07,230.0,4471.48,49.69
35113,2013-11-01 13:30:00,0,4,44,1,11,2013,27,184.99,4546.43,49.76,11.0,7.4,412.24,223.0,4398.42,48.38
35114,2013-11-01 14:00:00,0,4,44,1,11,2013,28,171.49,4514.5,49.44,11.0,11.1,416.47,201.0,4393.52,49.44
35115,2013-11-01 14:30:00,0,4,44,1,11,2013,29,159.53,4558.55,49.44,11.0,13.0,427.69,144.0,4390.78,49.69
35116,2013-11-01 15:00:00,0,4,44,1,11,2013,30,148.99,4586.8,49.44,10.0,11.1,428.33,96.0,4400.37,49.76
35117,2013-11-01 15:30:00,0,4,44,1,11,2013,31,145.8,4563.8,48.38,10.0,13.0,427.62,84.0,4431.44,49.76
35118,2013-11-01 16:00:00,0,4,44,1,11,2013,32,133.23,4570.89,48.38,10.0,7.4,435.93,80.0,4479.03,49.76
35119,2013-11-01 16:30:00,0,4,44,1,11,2013,33,119.88,4659.85,49.69,10.0,7.4,420.86,88.0,4686.9,52.92
35128,2013-11-01 21:00:00,0,4,44,1,11,2013,42,67.4,4556.68,49.76,8.0,3.7,443.59,34.0,4452.42,48.38
35129,2013-11-01 21:30:00,0,4,44,1,11,2013,43,65.65,4370.85,49.76,8.0,0.0,432.81,42.0,4248.56,48.38
35130,2013-11-01 22:00:00,0,4,44,1,11,2013,44,64.72,4138.46,48.38,7.0,0.0,416.1,56.0,4053.22,47.72
35131,2013-11-01 22:30:00,0,4,44,1,11,2013,45,64.78,3925.19,48.38,7.0,0.0,425.62,75.0,3875.5,48.38
35132,2013-11-01 23:00:00,0,4,44,1,11,2013,46,65.86,3641.84,48.38,6.0,7.4,446.0,103.0,3775.11,48.38
35133,2013-11-01 23:30:00,0,4,44,1,11,2013,47,69.04,3504.63,47.78,6.0,5.6,427.71,188.0,3592.53,47.72
35134,2013-11-02 00:00:00,0,5,44,2,11,2013,0,183.09,3305.85,34.87,7.0,7.4,463.14,248.0,3373.32,52.92
35135,2013-11-02 00:30:00,0,5,44,2,11,2013,1,243.37,3209.47,34.87,7.0,5.6,474.07,314.0,3189.79,45.78
35136,2013-11-02 01:00:00,0,5,44,2,11,2013,2,318.51,3074.73,34.87,6.0,11.1,469.54,502.0,3056.58,34.87
35137,2013-11-02 01:30:00,0,5,44,2,11,2013,3,407.06,2964.38,34.83,6.0,14.8,455.06,605.0,2895.52,34.87
35138,2013-11-02 02:00:00,0,5,44,2,11,2013,4,504.72,2902.8,34.83,6.0,11.1,420.71,657.0,2789.99,35.8
35139,2013-11-02 02:30:00,0,5,44,2,11,2013,5,597.53,2791.97,31.15,7.0,16.7,389.46,790.0,2688.48,32.33
35140,2013-11-02 03:00:00,0,5,44,2,11,2013,6,678.57,2720.68,30.86,7.0,20.4,381.57,726.0,2623.08,31.15
35141,2013-11-02 03:30:00,0,5,44,2,11,2013,7,792.22,2681.29,30.86,9.0,24.1,383.17,792.0,2551.86,30.86
35142,2013-11-02 04:00:00,0,5,44,2,11,2013,8,904.29,2645.68,30.86,9.0,29.6,384.75,831.0,2509.7,29.7
35143,2013-11-02 04:30:00,0,5,44,2,11,2013,9,1005.49,2634.6,29.76,9.0,29.6,391.11,898.0,2440.25,29.7
35144,2013-11-02 05:00:00,0,5,44,2,11,2013,10,1089.42,2710.86,29.7,9.0,33.3,393.2,911.0,2435.59,29.7
35145,2013-11-02 05:30:00,0,5,44,2,11,2013,11,1155.61,2732.46,29.7,9.0,46.3,406.83,939.0,2260.51,20.0
35146,2013-11-02 06:00:00,0,5,44,2,11,2013,12,1202.02,2791.61,41.16,9.0,29.6,382.32,1064.0,2487.33,20.0
35147,2013-11-02 06:30:00,0,5,44,2,11,2013,13,1227.56,2885.63,41.16,10.0,46.3,385.96,1095.0,2570.19,20.19
35148,2013-11-02 07:00:00,0,5,44,2,11,2013,14,1249.39,3053.47,41.16,9.0,40.7,357.61,1298.0,2679.24,24.47
35149,2013-11-02 07:30:00,0,5,44,2,11,2013,15,1268.44,3179.79,41.16,9.0,48.2,355.06,1365.0,2767.99,25.21
35150,2013-11-02 08:00:00,0,5,44,2,11,2013,16,1286.32,3325.12,41.16,9.0,44.4,340.57,1257.0,3004.53,28.3
35151,2013-11-02 08:30:00,0,5,44,2,11,2013,17,1301.04,3499.4,41.16,9.0,55.6,339.41,1199.0,3218.19,30.24
35161,2013-11-02 13:30:00,0,5,44,2,11,2013,27,1185.76,4138.38,61.78,8.0,51.9,359.53,1057.0,3947.37,71.35
35162,2013-11-02 14:00:00,0,5,44,2,11,2013,28,1252.1,4064.65,61.78,7.0,53.7,343.84,1260.0,3815.85,64.75
35163,2013-11-02 14:30:00,0,5,44,2,11,2013,29,1292.66,4006.33,61.78,7.0,48.2,341.12,1306.0,3799.25,59.24
35164,2013-11-02 15:00:00,0,5,44,2,11,2013,30,1315.57,4042.69,61.78,8.0,35.2,336.5,1420.0,3799.58,52.4
35165,2013-11-02 15:30:00,0,5,44,2,11,2013,31,1364.02,4043.92,61.78,8.0,40.7,348.21,1375.0,3784.47,57.18
35166,2013-11-02 16:00:00,0,5,44,2,11,2013,32,1411.7,4162.62,61.79,8.0,44.4,349.68,1323.0,3906.18,56.24
35167,2013-11-02 16:30:00,0,5,44,2,11,2013,33,1451.11,4287.14,61.79,7.0,35.2,350.92,1256.0,4165.15,59.24
35168,2013-11-02 17:00:00,0,5,44,2,11,2013,34,1478.68,4513.39,80.86,7.0,38.9,344.76,1274.0,4518.22,80.59
35169,2013-11-02 17:30:00,0,5,44,2,11,2013,35,1493.51,4876.85,110.3,7.0,27.8,332.92,1276.0,4715.0,94.95
35170,2013-11-02 18:00:00,0,5,44,2,11,2013,36,1496.16,4997.44,171.93,7.0,25.9,350.95,1230.0,4652.86,93.64
35171,2013-11-02 18:30:00,0,5,44,2,11,2013,37,1493.71,4930.28,150.37,7.0,29.6,359.03,1187.0,4484.64,94.04
35172,2013-11-02 19:00:00,0,5,44,2,11,2013,38,1485.46,4796.15,69.38,7.0,22.2,365.26,1188.0,4288.57,91.02
35173,2013-11-02 19:30:00,0,5,44,2,11,2013,39,1470.45,4634.84,70.34,7.0,24.1,378.3,1130.0,4140.76,81.99
35174,2013-11-02 20:00:00,0,5,44,2,11,2013,40,1448.19,4427.89,67.32,7.0,22.2,379.61,1121.0,3982.53,79.5
35175,2013-11-02 20:30:00,0,5,44,2,11,2013,41,1418.81,4264.96,66.7,7.0,22.2,369.34,1172.0,3826.07,59.24
35176,2013-11-02 21:00:00,0,5,44,2,11,2013,42,1381.66,4101.99,61.79,7.0,25.9,350.0,1285.0,3674.51,59.24
35177,2013-11-02 21:30:00,0,5,44,2,11,2013,43,1363.14,3954.34,48.0,6.0,18.5,333.7,1256.0,3591.81,59.24
35178,2013-11-02 22:00:00,0,5,44,2,11,2013,44,1340.1,3760.96,43.97,5.0,18.5,309.51,1225.0,3428.56,55.21
35179,2013-11-02 22:30:00,0,5,44,2,11,2013,45,1313.36,3633.86,43.68,6.0,24.1,329.29,1225.0,3307.56,55.21
35180,2013-11-02 23:00:00,0,5,44,2,11,2013,46,1281.99,3595.42,43.68,5.0,40.7,346.25,1147.0,3264.59,55.21
35181,2013-11-02 23:30:00,0,5,44,2,11,2013,47,1245.89,3582.44,43.68,5.0,25.9,324.13,1162.0,3148.91,54.92
35182,2013-11-03 00:00:00,0,6,44,3,11,2013,0,1195.6,3402.84,41.16,5.0,24.1,307.85,1035.0,2998.64,52.4
35183,2013-11-03 00:30:00,0,6,44,3,11,2013,1,1194.67,3223.82,41.16,6.0,20.4,314.59,1024.0,2886.89,56.14
35184,2013-11-03 01:00:00,0,6,44,3,11,2013,2,1192.86,3077.98,41.16,6.0,25.9,316.91,1017.0,2753.02,54.5
35185,2013-11-03 01:30:00,0,6,44,3,11,2013,3,1189.8,2948.07,41.16,6.0,24.1,336.06,975.0,2635.21,52.4
35186,2013-11-03 02:00:00,0,6,44,3,11,2013,4,1185.5,2862.32,41.16,6.0,27.8,358.54,929.0,2543.74,52.4
35187,2013-11-03 02:30:00,0,6,44,3,11,2013,5,1180.24,2756.94,36.41,6.0,27.8,384.39,968.0,2480.75,52.4
35188,2013-11-03 03:00:00,0,6,44,3,11,2013,6,1174.36,2691.0,36.41,6.0,22.2,371.38,966.0,2476.76,52.4
35189,2013-11-03 03:30:00,0,6,44,3,11,2013,7,1138.6,2663.13,36.41,6.0,22.2,388.73,930.0,2442.51,52.4
35190,2013-11-03 04:00:00,0,6,44,3,11,2013,8,1100.84,2649.16,36.41,6.0,16.7,397.47,937.0,2446.08,52.4
35191,2013-11-03 04:30:00,0,6,44,3,11,2013,9,1061.22,2622.13,36.41,6.0,22.2,420.53,902.0,2438.07,52.4
35192,2013-11-03 05:00:00,0,6,44,3,11,2013,10,1020.1,2630.17,41.16,6.0,25.9,403.94,909.0,2417.82,47.65
35193,2013-11-03 05:30:00,0,6,44,3,11,2013,11,978.01,2637.9,41.16,6.0,16.7,406.74,903.0,2433.54,52.4
35194,2013-11-03 06:00:00,0,6,44,3,11,2013,12,935.28,2715.94,33.25,5.0,16.7,420.94,813.0,2468.92,33.73
35195,2013-11-03 06:30:00,0,6,44,3,11,2013,13,865.97,2782.72,33.25,5.0,27.8,440.14,766.0,2501.51,33.73
35196,2013-11-03 07:00:00,0,6,44,3,11,2013,14,794.99,2848.04,33.25,5.0,25.9,416.11,801.0,2582.39,34.6
35197,2013-11-03 07:30:00,0,6,44,3,11,2013,15,724.11,2929.61,33.25,5.0,24.1,419.62,711.0,2622.42,34.6
35198,2013-11-03 08:00:00,0,6,44,3,11,2013,16,656.3,2993.49,33.25,5.0,16.7,405.49,563.0,2775.59,46.01
35199,2013-11-03 08:30:00,0,6,44,3,11,2013,17,593.34,3149.15,34.6,6.0,14.8,387.36,480.0,2990.03,46.01
35200,2013-11-03 09:00:00,0,6,44,3,11,2013,18,535.06,3383.82,34.6,7.0,22.2,361.59,479.0,3237.75,46.1
35201,2013-11-03 09:30:00,0,6,44,3,11,2013,19,481.8,3586.39,45.88,8.0,16.7,355.06,454.0,3428.51,46.98
35202,2013-11-03 10:00:00,0,6,44,3,11,2013,20,427.45,3714.79,54.15,8.0,16.7,362.56,358.0,3622.64,54.85
35203,2013-11-03 10:30:00,0,6,44,3,11,2013,21,374.32,3871.91,57.41,8.0,16.7,358.32,335.0,3747.04,57.43
35204,2013-11-03 11:00:00,0,6,44,3,11,2013,22,323.08,4002.53,57.84,8.0,14.8,285.25,290.0,3890.63,57.93
35205,2013-11-03 11:30:00,0,6,44,3,11,2013,23,275.25,4106.57,55.91,8.0,11.1,298.66,194.0,3954.72,61.28
35206,2013-11-03 12:00:00,0,6,44,3,11,2013,24,233.32,4211.37,58.46,8.0,7.4,297.22,219.0,4057.84,61.28
35207,2013-11-03 12:30:00,0,6,44,3,11,2013,25,231.04,4340.22,60.08,8.0,9.3,299.63,212.0,4141.16,61.28
35208,2013-11-03 13:00:00,0,6,44,3,11,2013,26,238.55,4352.51,60.08,8.0,9.3,324.95,161.0,4147.37,61.28
35209,2013-11-03 13:30:00,0,6,44,3,11,2013,27,257.04,4272.83,60.08,8.0,11.1,342.26,189.0,4065.42,61.28
35210,2013-11-03 14:00:00,0,6,44,3,11,2013,28,286.43,4165.28,60.08,8.0,11.1,344.42,181.0,4016.53,61.28
35211,2013-11-03 14:30:00,0,6,44,3,11,2013,29,326.59,4084.01,58.74,8.0,13.0,349.69,212.0,3942.7,57.43
35212,2013-11-03 15:00:00,0,6,44,3,11,2013,30,373.61,4060.42,58.17,8.0,16.7,376.26,246.0,3885.79,56.91
35213,2013-11-03 15:30:00,0,6,44,3,11,2013,31,371.16,4091.71,58.76,8.0,22.2,386.48,320.0,3914.03,56.91
35214,2013-11-03 16:00:00,0,6,44,3,11,2013,32,370.89,4163.87,60.08,8.0,24.1,409.95,368.0,4022.06,57.43
35223,2013-11-03 20:30:00,0,6,44,3,11,2013,41,445.06,4333.7,84.16,6.0,14.8,469.47,179.0,4214.28,60.17
35224,2013-11-03 21:00:00,0,6,44,3,11,2013,42,455.12,4181.92,79.5,6.0,18.5,471.16,184.0,4103.72,57.43
35225,2013-11-03 21:30:00,0,6,44,3,11,2013,43,434.09,4060.06,79.5,6.0,13.0,470.61,199.0,3881.31,56.91
35226,2013-11-03 22:00:00,0,6,44,3,11,2013,44,413.68,3842.0,79.34,6.0,16.7,465.0,186.0,3696.82,54.24
35227,2013-11-03 22:30:00,0,6,44,3,11,2013,45,394.13,3661.9,66.27,6.0,11.1,432.0,195.0,3569.05,53.93
35228,2013-11-03 23:00:00,0,6,44,3,11,2013,46,374.23,3558.05,66.27,6.0,11.1,443.59,200.0,3469.93,46.78
35229,2013-11-03 23:30:00,0,6,44,3,11,2013,47,355.51,3482.13,62.26,6.0,13.0,441.44,196.0,3288.73,42.46
35230,2013-11-04 00:00:00,0,0,45,4,11,2013,0,179.12,3353.73,59.96,6.0,16.7,423.36,222.0,3144.99,42.46
35231,2013-11-04 00:30:00,0,0,45,4,11,2013,1,186.03,3204.71,64.92,5.0,16.7,454.53,212.0,2994.29,42.03
35232,2013-11-04 01:00:00,0,0,45,4,11,2013,2,193.63,3082.56,62.26,5.0,14.8,463.76,231.0,2887.88,36.16
35233,2013-11-04 01:30:00,0,0,45,4,11,2013,3,202.24,2968.62,62.26,5.0,18.5,472.67,230.0,2785.6,36.16
35234,2013-11-04 02:00:00,0,0,45,4,11,2013,4,212.24,2888.31,61.98,4.0,18.5,463.34,248.0,2719.84,31.5
35235,2013-11-04 02:30:00,0,0,45,4,11,2013,5,223.16,2825.1,61.98,4.0,20.4,450.86,237.0,2666.3,31.5
35236,2013-11-04 03:00:00,0,0,45,4,11,2013,6,234.82,2786.13,61.98,4.0,16.7,444.78,222.0,2659.78,29.2
35237,2013-11-04 03:30:00,0,0,45,4,11,2013,7,221.88,2775.96,61.98,4.0,13.0,443.11,224.0,2637.56,27.95
35238,2013-11-04 04:00:00,0,0,45,4,11,2013,8,210.02,2784.47,61.98,4.0,11.1,441.32,242.0,2635.19,27.95
35239,2013-11-04 04:30:00,0,0,45,4,11,2013,9,199.57,2765.8,61.98,3.0,9.3,442.58,223.0,2630.74,27.95
35240,2013-11-04 05:00:00,0,0,45,4,11,2013,10,190.04,2805.16,61.98,3.0,9.3,454.92,198.0,2696.63,31.5
35241,2013-11-04 05:30:00,0,0,45,4,11,2013,11,181.41,2879.64,62.26,3.0,9.3,462.2,206.0,2942.57,39.4
35242,2013-11-04 06:00:00,0,0,45,4,11,2013,12,173.43,3080.45,30.15,3.0,9.3,510.09,190.0,2997.11,34.6
35243,2013-11-04 06:30:00,0,0,45,4,11,2013,13,160.01,3367.04,38.15,3.0,9.3,527.35,129.0,3299.32,48.06
35244,2013-11-04 07:00:00,0,0,45,4,11,2013,14,147.93,3754.39,39.27,3.0,14.8,517.76,158.0,3795.56,50.14
35245,2013-11-04 07:30:00,0,0,45,4,11,2013,15,136.78,4133.34,52.7,2.0,11.1,491.34,135.0,4103.36,71.85
35246,2013-11-04 08:00:00,0,0,45,4,11,2013,16,126.4,4396.08,52.65,2.0,11.1,479.61,114.0,4330.13,71.9
35247,2013-11-04 08:30:00,0,0,45,4,11,2013,17,117.06,4477.39,52.65,3.0,11.1,449.22,112.0,4432.88,71.85
35248,2013-11-04 09:00:00,0,0,45,4,11,2013,18,108.4,4622.25,52.89,4.0,5.6,439.19,92.0,4598.87,71.9
35249,2013-11-04 09:30:00,0,0,45,4,11,2013,19,99.23,4747.68,54.96,5.0,11.1,441.07,64.0,4716.97,76.04
35250,2013-11-04 10:00:00,0,0,45,4,11,2013,20,90.19,4743.42,55.58,6.0,9.3,427.67,51.0,4724.33,76.04
35251,2013-11-04 10:30:00,0,0,45,4,11,2013,21,79.42,4775.13,56.89,6.0,7.4,431.86,26.0,4755.25,76.04
35252,2013-11-04 11:00:00,0,0,45,4,11,2013,22,69.84,4785.73,57.38,7.0,3.7,433.97,21.0,4766.43,76.04
35253,2013-11-04 11:30:00,0,0,45,4,11,2013,23,61.91,4795.91,56.98,8.0,3.7,432.16,24.0,4756.66,76.04
35254,2013-11-04 12:00:00,0,0,45,4,11,2013,24,55.18,4796.05,57.29,8.0,5.6,432.18,31.0,4776.68,76.93
35255,2013-11-04 12:30:00,0,0,45,4,11,2013,25,58.56,4786.29,57.55,8.0,5.6,429.94,45.0,4777.16,83.71
35256,2013-11-04 13:00:00,0,0,45,4,11,2013,26,64.16,4747.45,57.29,8.0,7.4,425.52,53.0,4712.14,83.71
35257,2013-11-04 13:30:00,0,0,45,4,11,2013,27,73.29,4631.96,56.02,8.0,7.4,427.33,77.0,4641.11,72.16
35258,2013-11-04 14:00:00,0,0,45,4,11,2013,28,86.14,4642.18,55.95,8.0,9.3,430.68,88.0,4664.52,78.18
35259,2013-11-04 14:30:00,0,0,45,4,11,2013,29,99.18,4659.95,55.72,7.0,5.6,430.57,92.0,4674.55,76.7
35260,2013-11-04 15:00:00,0,0,45,4,11,2013,30,113.45,4687.07,55.72,7.0,5.6,427.04,121.0,4736.56,83.41
35261,2013-11-04 15:30:00,0,0,45,4,11,2013,31,139.18,4742.78,56.47,7.0,9.3,424.24,128.0,4817.33,83.71
35270,2013-11-04 20:00:00,0,0,45,4,11,2013,40,405.87,5044.84,57.55,8.0,13.0,385.07,509.0,4912.06,50.19
35271,2013-11-04 20:30:00,0,0,45,4,11,2013,41,435.75,4907.31,57.29,8.0,13.0,377.96,582.0,4780.02,50.14
35272,2013-11-04 21:00:00,0,0,45,4,11,2013,42,466.12,4768.43,56.57,8.0,14.8,390.17,635.0,4583.66,48.56
35273,2013-11-04 21:30:00,0,0,45,4,11,2013,43,523.88,4549.87,52.99,8.0,13.0,380.84,705.0,4334.29,48.65
35274,2013-11-04 22:00:00,0,0,45,4,11,2013,44,584.92,4294.29,52.99,8.0,14.8,352.27,738.0,4099.78,48.56
35275,2013-11-04 22:30:00,0,0,45,4,11,2013,45,645.59,4045.38,52.65,8.0,16.7,343.49,779.0,3859.95,48.06
35276,2013-11-04 23:00:00,0,0,45,4,11,2013,46,702.07,3877.63,52.65,8.0,18.5,347.86,778.0,3730.32,48.06
35277,2013-11-04 23:30:00,0,0,45,4,11,2013,47,751.47,3793.11,52.65,9.0,20.4,337.8,723.0,3500.73,34.6
35278,2013-11-05 00:00:00,0,1,45,5,11,2013,0,542.4,3530.09,45.12,9.0,20.4,369.32,733.0,3311.97,34.6
35279,2013-11-05 00:30:00,0,1,45,5,11,2013,1,594.37,3349.52,38.15,10.0,24.1,381.64,698.0,3154.45,30.59
35280,2013-11-05 01:00:00,0,1,45,5,11,2013,2,647.51,3241.71,38.87,10.0,24.1,412.57,689.0,3057.63,30.59
35281,2013-11-05 01:30:00,0,1,45,5,11,2013,3,698.88,3095.97,38.15,10.0,20.4,403.59,754.0,2957.97,30.59
35282,2013-11-05 02:00:00,0,1,45,5,11,2013,4,741.6,2994.99,34.15,10.0,20.4,400.13,827.0,2882.49,30.31
35283,2013-11-05 02:30:00,0,1,45,5,11,2013,5,777.45,2933.48,34.15,11.0,24.1,412.48,889.0,2827.19,30.31
35284,2013-11-05 03:00:00,0,1,45,5,11,2013,6,806.35,2921.63,34.15,10.0,25.9,427.83,898.0,2779.09,28.87
35285,2013-11-05 03:30:00,0,1,45,5,11,2013,7,849.37,2901.45,34.15,10.0,22.2,418.76,949.0,2753.47,28.87
35286,2013-11-05 04:00:00,0,1,45,5,11,2013,8,897.64,2865.8,34.15,10.0,27.8,420.85,987.0,2740.95,28.87
35287,2013-11-05 04:30:00,0,1,45,5,11,2013,9,951.0,2863.96,34.15,10.0,25.9,426.89,999.0,2737.52,28.87
35288,2013-11-05 05:00:00,0,1,45,5,11,2013,10,1007.29,2897.58,34.15,10.0,31.5,429.27,983.0,2828.84,28.87
35289,2013-11-05 05:30:00,0,1,45,5,11,2013,11,1065.23,2931.25,38.15,10.0,31.5,418.44,983.0,3046.37,28.87
35290,2013-11-05 06:00:00,0,1,45,5,11,2013,12,1121.26,3035.01,34.6,10.0,29.6,426.24,1066.0,3064.34,37.65
35291,2013-11-05 06:30:00,0,1,45,5,11,2013,13,1109.96,3345.76,34.6,9.0,31.5,433.5,1023.0,3376.82,48.07
35292,2013-11-05 07:00:00,0,1,45,5,11,2013,14,1097.35,3737.75,48.06,9.0,24.1,412.6,988.0,3879.84,54.58
35293,2013-11-05 07:30:00,0,1,45,5,11,2013,15,1083.75,4139.24,48.78,9.0,24.1,398.74,920.0,4137.5,56.13
35294,2013-11-05 08:00:00,0,1,45,5,11,2013,16,1069.38,4344.99,48.78,9.0,22.2,385.75,968.0,4305.58,56.13
35295,2013-11-05 08:30:00,0,1,45,5,11,2013,17,1054.49,4453.63,48.78,9.0,22.2,380.54,1043.0,4326.85,55.54
35296,2013-11-05 09:00:00,0,1,45,5,11,2013,18,1038.7,4564.08,48.78,9.0,25.9,383.16,1013.0,4499.7,56.13
35297,2013-11-05 09:30:00,0,1,45,5,11,2013,19,1064.8,4682.8,48.06,9.0,27.8,370.19,963.0,4563.29,56.13
35298,2013-11-05 10:00:00,0,1,45,5,11,2013,20,1090.59,4673.78,48.06,10.0,29.6,366.25,988.0,4540.61,56.13
35299,2013-11-05 10:30:00,0,1,45,5,11,2013,21,1115.93,4678.39,48.06,10.0,29.6,369.7,1012.0,4548.42,56.13
35300,2013-11-05 11:00:00,0,1,45,5,11,2013,22,1139.92,4739.13,48.06,11.0,33.3,348.43,1071.0,4522.78,56.13
35301,2013-11-05 11:30:00,0,1,45,5,11,2013,23,1163.99,4723.32,48.06,10.0,25.9,343.05,1085.0,4497.3,55.83
35302,2013-11-05 12:00:00,0,1,45,5,11,2013,24,1186.33,4764.53,48.06,11.0,27.8,326.15,1171.0,4521.66,55.54
35303,2013-11-05 12:30:00,0,1,45,5,11,2013,25,1164.43,4793.84,48.06,11.0,33.3,323.59,1144.0,4526.04,56.13
35304,2013-11-05 13:00:00,0,1,45,5,11,2013,26,1141.15,4680.04,48.06,11.0,29.6,272.4,1094.0,4506.19,55.54
35305,2013-11-05 13:30:00,0,1,45,5,11,2013,27,1117.27,4553.99,47.98,11.0,31.5,290.46,1158.0,4434.96,55.54
35306,2013-11-05 14:00:00,0,1,45,5,11,2013,28,1092.79,4536.79,47.98,11.0,31.5,293.78,1118.0,4435.25,55.54
35307,2013-11-05 14:30:00,0,1,45,5,11,2013,29,1067.23,4580.45,48.06,11.0,25.9,305.8,1059.0,4463.92,56.13
35308,2013-11-05 15:00:00,0,1,45,5,11,2013,30,1041.92,4595.96,48.06,11.0,25.9,323.59,989.0,4513.11,56.13
35309,2013-11-05 15:30:00,0,1,45,5,11,2013,31,1002.57,4674.3,48.06,10.0,27.8,347.92,857.0,4592.04,56.13
35310,2013-11-05 16:00:00,0,1,45,5,11,2013,32,961.36,4757.84,48.78,10.0,24.1,355.8,874.0,4742.84,66.71
35311,2013-11-05 16:30:00,0,1,45,5,11,2013,33,918.93,4977.82,67.56,9.0,18.5,359.73,852.0,5081.03,74.2
35316,2013-11-05 19:00:00,0,1,45,5,11,2013,38,751.54,5302.18,71.21,9.0,13.0,355.09,643.0,5224.77,80.85
35317,2013-11-05 19:30:00,0,1,45,5,11,2013,39,733.63,5153.87,70.58,9.0,20.4,356.18,630.0,5053.35,80.92
35318,2013-11-05 20:00:00,0,1,45,5,11,2013,40,715.63,4997.75,70.58,8.0,14.8,352.28,620.0,4891.91,72.62
35319,2013-11-05 20:30:00,0,1,45,5,11,2013,41,697.38,4887.29,70.58,8.0,16.7,360.14,592.0,4739.72,74.11
35320,2013-11-05 21:00:00,0,1,45,5,11,2013,42,679.28,4708.25,69.94,8.0,14.8,376.73,573.0,4538.38,67.48
35321,2013-11-05 21:30:00,0,1,45,5,11,2013,43,630.85,4503.11,70.03,8.0,11.1,382.14,560.0,4351.9,67.36
35322,2013-11-05 22:00:00,0,1,45,5,11,2013,44,584.75,4289.57,69.94,8.0,11.1,367.06,606.0,4088.53,57.42
35323,2013-11-05 22:30:00,0,1,45,5,11,2013,45,540.88,4010.53,61.36,8.0,11.1,368.73,507.0,3856.76,49.69
35324,2013-11-05 23:00:00,0,1,45,5,11,2013,46,499.39,3846.21,69.22,8.0,9.3,369.48,453.0,3729.32,49.69
35325,2013-11-05 23:30:00,0,1,45,5,11,2013,47,460.33,3773.17,61.61,8.0,11.1,365.07,437.0,3521.72,43.97
35326,2013-11-06 00:00:00,0,2,45,6,11,2013,0,422.04,3487.7,47.01,8.0,9.3,377.41,454.0,3329.26,45.41
35327,2013-11-06 00:30:00,0,2,45,6,11,2013,1,400.84,3306.12,51.01,8.0,9.3,400.54,401.0,3160.84,43.97
35329,2013-11-06 01:30:00,0,2,45,6,11,2013,3,359.83,3048.77,47.01,8.0,7.4,394.1,364.0,2966.21,43.97
35330,2013-11-06 02:00:00,0,2,45,6,11,2013,4,340.32,2938.67,46.73,8.0,5.6,404.06,340.0,2915.72,43.97
35331,2013-11-06 02:30:00,0,2,45,6,11,2013,5,321.4,2877.27,46.73,8.0,5.6,396.71,334.0,2861.84,43.97
35332,2013-11-06 03:00:00,0,2,45,6,11,2013,6,303.06,2861.94,46.73,8.0,7.4,405.89,230.0,2829.64,43.97
35333,2013-11-06 03:30:00,0,2,45,6,11,2013,7,282.8,2841.64,46.73,8.0,7.4,414.64,200.0,2828.32,43.97
35334,2013-11-06 04:00:00,0,2,45,6,11,2013,8,263.54,2819.5,46.73,8.0,7.4,422.06,214.0,2831.85,43.97
35335,2013-11-06 04:30:00,0,2,45,6,11,2013,9,245.08,2817.59,45.89,9.0,7.4,432.24,208.0,2817.65,43.97
